festival,festivalLabel,countryLabel,coord,genreLabel,setlist_fm_festival_ID,identificador_MusicBrainz_de_serie
http://www.wikidata.org/entity/Q1954983,Grafenegg Music Festival,Austria,Point(15.74611111 48.42861111),música clásica,,e3c6c2ed-db5c-4455-89b0-4a86c1c48037
http://www.wikidata.org/entity/Q1963498,Q1963498,Países Bajos,Point(5.66333 51.96778),,,
http://www.wikidata.org/entity/Q1976361,Reverze,Bélgica,Point(4.44111 51.2311),hardstyle,,
http://www.wikidata.org/entity/Q1976361,Reverze,Bélgica,Point(4.44111 51.2311),hard dance,,
http://www.wikidata.org/entity/Q1981811,Hard Rock Laager,Estonia,Point(24.25955 58.77917),,,
http://www.wikidata.org/entity/Q1995429,Be2gether,,Point(25.78194444 54.23472222),música electrónica,,
http://www.wikidata.org/entity/Q1995429,Be2gether,,Point(25.78194444 54.23472222),rock,,
http://www.wikidata.org/entity/Q1995429,Be2gether,,Point(25.78194444 54.23472222),pop,,
http://www.wikidata.org/entity/Q2024165,Koktebel Jazz Festival,,Point(35.23305556 44.96694444),,,
http://www.wikidata.org/entity/Q2025593,Q2025593,Suiza,Point(9.17357 46.7089),,,
http://www.wikidata.org/entity/Q2025678,Open Flair,Alemania,Point(10.0603 51.1894),,,ef0215fa-7db6-434b-91a8-ddca7f1730ca
http://www.wikidata.org/entity/Q2026658,Q2026658,Austria,Point(16.634382 47.803585),,,
http://www.wikidata.org/entity/Q2033298,Osheaga Festival,Canadá,Point(-73.5275 45.509444444),,,8b7fd9f8-0d33-4181-a0ef-439c01b6abfc
http://www.wikidata.org/entity/Q2037603,Pukkelpop,Bélgica,Point(5.3558 50.96059),rock,,d578e8a2-2d72-43c2-b871-84eb44319b69
http://www.wikidata.org/entity/Q2051047,Jazz Bilzen,Bélgica,Point(5.515833 50.870833),,,8ac4692e-e948-4020-a856-ab6d6e35574b
http://www.wikidata.org/entity/Q2066121,Eurockéennes,Francia,Point(6.80817 47.6862),,,6dc84993-4b04-4a2e-b751-c44e5e0eb646
http://www.wikidata.org/entity/Q2066810,Zwarte Cross,Países Bajos,Point(6.599564 52.001886),,,
http://www.wikidata.org/entity/Q2079699,Rock en Seine,Francia,Point(2.21472 48.8375),,,f4694308-3e07-4d6c-95a3-b8de48801c20
http://www.wikidata.org/entity/Q2108811,Westerpop,Países Bajos,Point(4.355 52.00528),,,
http://www.wikidata.org/entity/Q2131985,Q2131985,Países Bajos,Point(4.32194 51.98056),,,
http://www.wikidata.org/entity/Q2133827,Festival de Marlboro y escuela de música,Estados Unidos,Point(-72.732234 42.839049),,,4b29a8f8-0e8a-41de-a40b-72a5a334828d
http://www.wikidata.org/entity/Q2155145,Dance Valley,Países Bajos,Point(4.6132296 52.4308288),música electrónica,,
http://www.wikidata.org/entity/Q2160185,Rocco del Schlacko,Alemania,Point(6.883093 49.320514),,,f3dd99bd-7ed8-4283-93f6-a7ab4eb1a94f
http://www.wikidata.org/entity/Q2160461,Q2160461,Suiza,Point(7.05 46.8833),,,c1640b51-fe4d-4ae6-bdbf-a64f8e083ff1
http://www.wikidata.org/entity/Q2179177,Main Square Festival,Francia,Point(2.759166666 50.2825),,,9567ea57-1209-4d99-8d7e-eab43fcc0413
http://www.wikidata.org/entity/Q2192325,Les Ardentes,Bélgica,Point(5.610833 50.653056),,,
http://www.wikidata.org/entity/Q2196339,Q2196339,Países Bajos,Point(4.93778 52.65361),,,
http://www.wikidata.org/entity/Q2216851,Samba-Festival Coburg,Alemania,Point(10.964088888 50.256611111),,,
http://www.wikidata.org/entity/Q2217415,Q2217415,Bélgica,Point(4.38944 51.2222),,,
http://www.wikidata.org/entity/Q2232455,Castlefest,Países Bajos,Point(4.540143 52.267698),,,
http://www.wikidata.org/entity/Q2244492,Schlossgrabenfest,Alemania,Point(8.65565 49.87487),,,
http://www.wikidata.org/entity/Q2255326,Rhâââ Lovely Festival,Bélgica,Point(4.93333333 50.56666667),,,
http://www.wikidata.org/entity/Q2261912,Sea You Festival,Alemania,Point(7.81439722 48.06626111),,,
http://www.wikidata.org/entity/Q2274760,Metaltown Festival,Suecia,Point(11.95825 57.71751),heavy metal,,
http://www.wikidata.org/entity/Q2311733,Splash!,Alemania,Point(12.44852 51.75842),hip-hop,,
http://www.wikidata.org/entity/Q2322517,Festival Intercéltico de Lorient,Francia,Point(-3.36128 47.7456),música celta,,
http://www.wikidata.org/entity/Q2335684,Chorégies d'Orange,Francia,Point(4.80884 44.1358),,,
http://www.wikidata.org/entity/Q2337356,Eurosonic Noorderslag,Países Bajos,Point(6.567763888 53.216313888),,,
http://www.wikidata.org/entity/Q2342550,Stemweder Open Air,Alemania,Point(8.39338 52.4094),,,b3600955-dfed-422a-b4cc-a9a2f903c7c2
http://www.wikidata.org/entity/Q2357764,StuStaCulum,Alemania,Point(11.61166667 48.18388889),,,
http://www.wikidata.org/entity/Q2367532,Q2367532,Francia,Point(2.588933 44.384781),,,
http://www.wikidata.org/entity/Q2374449,Q2374449,Francia,Point(-1.14996 46.16),,,
http://www.wikidata.org/entity/Q2377501,Q2377501,,Point(9.66722222 47.39638889),,,
http://www.wikidata.org/entity/Q2394872,Festival de Poupet,Francia,Point(-0.874233 46.9247),,,
http://www.wikidata.org/entity/Q2396620,Taubertal-Festival,Alemania,Point(10.17067 49.38013),,,3f20c73a-d7a5-4222-9df2-6ce807dfd9b8
http://www.wikidata.org/entity/Q2401542,Q2401542,Francia,Point(5.06221 44.64644),,,
http://www.wikidata.org/entity/Q2402345,Telluride Bluegrass Festival,Estados Unidos,Point(-107.808166666 37.93325),,,a502f60a-fc3b-4be3-8524-c29bdd92fa7c
http://www.wikidata.org/entity/Q2402616,Q2402616,Alemania,Point(6.689473 51.407531),,,
http://www.wikidata.org/entity/Q2407218,Powder Ridge Rock Festival,Estados Unidos,Point(-72.7372 41.5019),rock,,
http://www.wikidata.org/entity/Q2411039,Sully and Loiret Festival,Francia,Point(2.37611 47.7658),,,
http://www.wikidata.org/entity/Q2416340,Theatron-Festival,Alemania,Point(11.55061389 48.17305),,,
http://www.wikidata.org/entity/Q2420161,Q2420161,Bélgica,Point(3.085278 51.076672),,,
http://www.wikidata.org/entity/Q2439480,Primavera Sound,España,Point(2.226333 41.410667),indie rock,,c28d48f2-6b52-434f-95c2-0f1130d5e5b1
http://www.wikidata.org/entity/Q2449563,Dag van het Levenslied,Países Bajos,Point(5.87083 51.84778),,,
http://www.wikidata.org/entity/Q2478685,Q2478685,Alemania,Point(10.084827 50.208261),,,
http://www.wikidata.org/entity/Q2481548,Festival Internacional de la Canción de Viña del Mar,Chile,Point(-71.552241 -33.02969),Various,,
http://www.wikidata.org/entity/Q2491543,Huntenpop,Países Bajos,Point(6.34937 51.88786),,,
http://www.wikidata.org/entity/Q2524769,Viljandi Folk Music Festival,Estonia,Point(25.59532222 58.35912222),música folclórica,,05f585bc-83b4-41ad-b5e7-c052fdabaeda
http://www.wikidata.org/entity/Q2524769,Viljandi Folk Music Festival,Estonia,Point(25.59532222 58.35912222),folk rock,,05f585bc-83b4-41ad-b5e7-c052fdabaeda
http://www.wikidata.org/entity/Q2524769,Viljandi Folk Music Festival,Estonia,Point(25.59532222 58.35912222),música del mundo,,05f585bc-83b4-41ad-b5e7-c052fdabaeda
http://www.wikidata.org/entity/Q2526036,Appelpop,Países Bajos,Point(5.441172222 51.885841666),Mixed,,
http://www.wikidata.org/entity/Q2552550,Waterfront Blues Festival,Estados Unidos,Point(-122.673 45.516),,,ec155ae4-beff-4573-95e4-fffd959d8346
http://www.wikidata.org/entity/Q2555589,Weilburger Schlosskonzerte,Alemania,Point(8.261182 50.485501),,,
http://www.wikidata.org/entity/Q2556485,Lokerse Feesten,Bélgica,Point(4.684166666 50.968055555),,,06f1f5cf-9b33-4fad-a8a1-34bfe40e71b2
http://www.wikidata.org/entity/Q2557088,Q2557088,Bélgica,Point(6.02306 50.88056),,,a0a37769-e908-4b59-8302-c1eb700354b7
http://www.wikidata.org/entity/Q2561341,Q2561341,Bélgica,Point(5.4442582 50.7781581),,,
http://www.wikidata.org/entity/Q12112515,Festival Contrastes,Ucrania,Point(24.0322 49.8425),música académica contemporánea,,
http://www.wikidata.org/entity/Q12143862,Premieres of the Season,Ucrania,Point(30.52833 50.45333),música clásica,,
http://www.wikidata.org/entity/Q12302952,Q12302952,Dinamarca,Point(12.533111111 55.695694444),,,
http://www.wikidata.org/entity/Q12304159,Q12304159,Dinamarca,Point(8.292977521 55.844248959),,,
http://www.wikidata.org/entity/Q12315865,Q12315865,Dinamarca,Point(8.20211 56.6244),,,
http://www.wikidata.org/entity/Q12322219,Q12322219,Dinamarca,Point(9.49374 55.2564),,,
http://www.wikidata.org/entity/Q12329126,Q12329126,Dinamarca,Point(9.748920513 55.059234069),,,
http://www.wikidata.org/entity/Q12333643,Q12333643,Dinamarca,Point(9.7602 55.5181),,,
http://www.wikidata.org/entity/Q12333651,Rock in Frederikshavn,Dinamarca,Point(10.48110833 57.44534444),,,
http://www.wikidata.org/entity/Q12338006,Svenska dansbandsveckan,Suecia,Point(13.7222 60.6908),dansband,,
http://www.wikidata.org/entity/Q12339875,Tunø Festival,Dinamarca,Point(10.45186111 55.94843889),,,
http://www.wikidata.org/entity/Q12341007,Q12341007,Dinamarca,Point(11.91274522 55.01616684),,,
http://www.wikidata.org/entity/Q12341622,Wonderfestiwall,Dinamarca,Point(14.7615 55.2716),,,e1f01ac7-a3b5-4e22-aa98-0f67c8140cda
http://www.wikidata.org/entity/Q12341775,Q12341775,Dinamarca,Point(8.78806 55.9481),,,
http://www.wikidata.org/entity/Q12403815,Festival InDnegev,Israel,Point(34.459722222 31.203611111),,,
http://www.wikidata.org/entity/Q12615316,Jeonju International Sori Festival,Corea del Sur,Point(127.132 35.8255),,,
http://www.wikidata.org/entity/Q12766709,Hardfest,Eslovaquia,Point(17.647036 48.482469),,,
http://www.wikidata.org/entity/Q12767010,Q12767010,Eslovaquia,Point(19.972777777 48.866111111),,,
http://www.wikidata.org/entity/Q13475790,Q13475790,Italia,Point(6.9 45.783),,,
http://www.wikidata.org/entity/Q14438166,Øyafestivalen,Noruega,Point(10.77750194 59.917591),pop,,e727638f-2777-4365-a161-4048fbb435be
http://www.wikidata.org/entity/Q14537954,Bühne Burgäschi,Suiza,Point(7.67527778 47.17513889),,,
http://www.wikidata.org/entity/Q14544300,Nachti,Alemania,Point(13.09080833 51.40503611),música house,,
http://www.wikidata.org/entity/Q14544300,Nachti,Alemania,Point(13.09080833 51.40503611),techno,,
http://www.wikidata.org/entity/Q14544300,Nachti,Alemania,Point(13.09080833 51.40503611),electrónica,,
http://www.wikidata.org/entity/Q14548325,Reload Festival,Alemania,Point(8.813333333 52.671111111),,,
http://www.wikidata.org/entity/Q14565231,Mezinárodní hudební festival Špilberk,República Checa,Point(16.5992694 49.1944444),,,
http://www.wikidata.org/entity/Q14679026,City Stages,Estados Unidos,Point(-86.80972222 33.52055556),,,
http://www.wikidata.org/entity/Q14689820,Music for the Masses (Lawrence music festival),Estados Unidos,Point(-95.24166667 38.98027778),,,
http://www.wikidata.org/entity/Q14705866,Seaside Music Festival,Estados Unidos,Point(-74.07104 39.94332),,,
http://www.wikidata.org/entity/Q14716372,Blossom Festival,Estados Unidos,Point(-81.5607 41.1913),,,
http://www.wikidata.org/entity/Q14855682,Q14855682,,Point(6.03571 51.23141),,,
http://www.wikidata.org/entity/Q14874823,Interstellar Rodeo,Canadá,Point(-113.547 53.527),,,
http://www.wikidata.org/entity/Q14934968,Parkes Elvis Festival,Australia,Point(148.17472222 -33.13977778),,,
http://www.wikidata.org/entity/Q14935677,Isotopia Festival,Australia,Point(130.81008333 -13.11726667),,,
http://www.wikidata.org/entity/Q15055944,Einhaldenfestival,Alemania,Point(9.535249 47.8593683),,,
http://www.wikidata.org/entity/Q15060352,Th!nk?,Alemania,Point(12.33527778 51.26944444),,,
http://www.wikidata.org/entity/Q15073366,Iqon,Australia,Point(150.871572 -33.812653),,,
http://www.wikidata.org/entity/Q15077387,Q15077387,Francia,Point(1.603301 50.710119),,,
http://www.wikidata.org/entity/Q15217914,Flottkalaset,Suecia,Point(20.72827 67.327756),,,
http://www.wikidata.org/entity/Q15223156,Harvest Time Blues,Irlanda,Point(-6.9708 54.2479),,,
http://www.wikidata.org/entity/Q15223458,Hebridean Celtic Festival,Reino Unido,Point(-6.39314 58.21093),música celta,,
http://www.wikidata.org/entity/Q15224805,Homegrown Music Festival (New Zealand),Nueva Zelanda,Point(174.779005 -41.287256),,,
http://www.wikidata.org/entity/Q15242526,Live at the Marquee (festival),Irlanda,Point(-8.44065 51.89927),,,281b4150-2e45-45d1-b0b4-3aff09b06f37
http://www.wikidata.org/entity/Q15264732,Oundle International Festival,Reino Unido,Point(-0.4691 52.4821),,,
http://www.wikidata.org/entity/Q15526277,Best Kept Secret,Países Bajos,Point(5.1087149 51.5184838),,,
http://www.wikidata.org/entity/Q15640818,Festival de Tierra Amarilla,Chile,Point(-70.2 -27.4),,,
http://www.wikidata.org/entity/Q15732440,Festival de Antofagasta,Chile,Point(-70.4 -23.65),,,
http://www.wikidata.org/entity/Q15840971,Prima leben und stereo,Alemania,Point(11.71752 48.387357),,,
http://www.wikidata.org/entity/Q16034415,Q16034415,Francia,Point(1.459 45.006),,,
http://www.wikidata.org/entity/Q16034440,Q16034440,Marruecos,Point(-6.8361 34.0253),,,
http://www.wikidata.org/entity/Q16034456,Q16034456,Francia,Point(-2.41444 48.2858),,,
http://www.wikidata.org/entity/Q16034458,Q16034458,Bélgica,Point(5.517 50.467),,,
http://www.wikidata.org/entity/Q16034464,Q16034464,,Point(5.76177 49.5199),,,
http://www.wikidata.org/entity/Q16034474,Q16034474,Canadá,Point(-72.7444 45.2077),,,
http://www.wikidata.org/entity/Q16034479,Q16034479,Francia,Point(4.98459 43.516),,,
http://www.wikidata.org/entity/Q16034514,Q16034514,Francia,Point(-0.554167 47.4736),,,
http://www.wikidata.org/entity/Q16034522,Fête des étudiants Valais,Suiza,Point(7.3774 46.2353),,,
http://www.wikidata.org/entity/Q16034527,Q16034527,Francia,Point(2.00988 48.9986),,,
http://www.wikidata.org/entity/Q16255192,Boots and Hearts Music Festival,Canadá,Point(-79.519172 44.47924),música country,,
http://www.wikidata.org/entity/Q16255293,BottleRock Napa Valley,Estados Unidos,Point(-122.27872 38.29891),,13d6a9ad,
http://www.wikidata.org/entity/Q16255438,K-Rockathon,Estados Unidos,Point(-76.2226 43.0744),rock alternativo,,
http://www.wikidata.org/entity/Q16258739,Common Ground Music Festival,Estados Unidos,Point(-84.546666666 42.733611111),,,c04d4640-b8f0-4c9e-a785-5ff8e0dae56f
http://www.wikidata.org/entity/Q16656648,Q16656648,Rusia,Point(34.957874 44.842892),rock,,
http://www.wikidata.org/entity/Q16656648,Q16656648,Ucrania,Point(34.957874 44.842892),rock,,
http://www.wikidata.org/entity/Q16744857,Nelson Mandela: An International Tribute for a Free South Africa,,Point(-0.279083333 51.556083333),,,
http://www.wikidata.org/entity/Q16891240,Festival N°6,Reino Unido,Point(-4.09293 52.9178),,,
http://www.wikidata.org/entity/Q16899342,RiverJazz Festival,Estados Unidos,Point(-75.3681 40.6148),,,
http://www.wikidata.org/entity/Q16902486,Vancouver Wine and Jazz Festival,Estados Unidos,Point(-122.675 45.6264),,43d657f7,
http://www.wikidata.org/entity/Q16902687,Vienna Spring Festival,Austria,Point(16.3769 48.2006),,,
http://www.wikidata.org/entity/Q16947621,Midwest Reggae Festival,Estados Unidos,Point(-81.593888888 40.858333333),reggae,,
http://www.wikidata.org/entity/Q16952217,Blast Furnace Blues Festival,Estados Unidos,Point(-75.3676 40.6148),,,
http://www.wikidata.org/entity/Q16974013,92.1 Fuzz Fest,,Point(-75.6636 41.3479),,,
http://www.wikidata.org/entity/Q16974051,Annual Ukulele Festival,Estados Unidos,Point(-157.818159 21.268441),,,
http://www.wikidata.org/entity/Q16984445,Bix Beiderbecke Memorial Jazz Festival,Estados Unidos,Point(-90.5775 41.5198),jazz,,
http://www.wikidata.org/entity/Q16992122,Festifeel,,Point(-0.058 51.5387),,,
http://www.wikidata.org/entity/Q16994230,Homelands,,Point(-1.2465 51.0495),música electrónica,,
http://www.wikidata.org/entity/Q16996102,Neverworld,Reino Unido,Point(0.115 51.169),,,
http://www.wikidata.org/entity/Q17020153,Sheep Music,Reino Unido,Point(-3.014215742 52.27711631),,,
http://www.wikidata.org/entity/Q17061935,Parklife Festival,Reino Unido,Point(-2.2561 53.5347),,,
http://www.wikidata.org/entity/Q17082206,Music Midtown,Estados Unidos,Point(-84.373333333 33.786111111),,,84b7856e-97ce-4304-aa01-9ec637b1439a
http://www.wikidata.org/entity/Q17089246,Susquehanna Breakdown Music Festival,Estados Unidos,Point(-75.6638 41.3476),,,
http://www.wikidata.org/entity/Q17089867,The Peach Music Festival,Estados Unidos,Point(-75.6634 41.3476),,,
http://www.wikidata.org/entity/Q17090248,TomorrowWorld,Estados Unidos,Point(-84.7075252 33.6361338),música de baile electrónica,,
http://www.wikidata.org/entity/Q17108809,WE Fest,Estados Unidos,Point(-95.870555555 46.773333333),música country,,7eba3c08-d103-49f7-aae1-d4e8f9e7a0fa
http://www.wikidata.org/entity/Q17166698,Pai Reggae Festival,Tailandia,Point(98.429928 19.375125),,,
http://www.wikidata.org/entity/Q17310534,BigCityBeats World Club Dome,Alemania,Point(8.64527778 50.06861111),música de baile electrónica,,
http://www.wikidata.org/entity/Q17322456,Internationales Straßenmusikfestival Baden-Württemberg,Alemania,Point(9.19601 48.89994),,,
http://www.wikidata.org/entity/Q17449183,Bálványos Summer Open University and Student Camp,Rumania,Point(25.8605 46.1469),,,
http://www.wikidata.org/entity/Q17461893,Les Georges,Suiza,Point(7.156 46.8048),,,
http://www.wikidata.org/entity/Q17494211,Q17494211,Francia,Point(-0.415758 43.3429),,,
http://www.wikidata.org/entity/Q17496721,Slottsfjellfestivalen,Noruega,Point(10.403919444 59.271961111),,,
http://www.wikidata.org/entity/Q17558875,Elbriot,Alemania,Point(10.017230555 53.54245),,,
http://www.wikidata.org/entity/Q17639586,Superfrancofête,Canadá,Point(-71.221147 46.801734),,,
http://www.wikidata.org/entity/Q17985511,Alt-Fest,Reino Unido,Point(-0.6476 52.424),,,
http://www.wikidata.org/entity/Q18151501,Miami Pop Festival,Estados Unidos,Point(-80.138 25.9785),,,
http://www.wikidata.org/entity/Q18177036,Festival de la Canción Mediterranea,España,Point(2.1769 41.3825),concurso de canciones,,
http://www.wikidata.org/entity/Q18286733,Sunglow Festival,Países Bajos,Point(4.51883 51.8028),,,
http://www.wikidata.org/entity/Q18433321,Down The Rabbit Hole,Países Bajos,Point(5.69 51.846944),,,
http://www.wikidata.org/entity/Q18624765,Tiree Music Festival,Reino Unido,Point(-6.884 56.483),,,
http://www.wikidata.org/entity/Q18661018,Nummirock,Finlandia,Point(22.435605389 62.297401913),,,92d9ee1f-94ac-4bba-b362-5b8e53dd5657
http://www.wikidata.org/entity/Q5182734,Craven Country Jamboree,Canadá,Point(-104.81226 50.70523),,,bc38e90f-ae24-4fcf-9bc9-d79b0d3336bc
http://www.wikidata.org/entity/Q5199194,Cygnet Folk Festival,Australia,Point(147.07 -43.15),música tradicional,,
http://www.wikidata.org/entity/Q5219993,GrimFest,Dinamarca,Point(10.1247 56.1688),,,
http://www.wikidata.org/entity/Q5223393,Dark Season Blues,,Point(15.65 78.22),,,
http://www.wikidata.org/entity/Q5225839,Darvel Music Festival,Reino Unido,Point(-4.28236 55.61),,,
http://www.wikidata.org/entity/Q5225991,Darwin International Guitar Festival,Australia,Point(130.88361111 -12.37305556),,,
http://www.wikidata.org/entity/Q5250847,Deer Valley Music Festival,Estados Unidos,Point(-111.489 40.6228),,,
http://www.wikidata.org/entity/Q5265948,Detroit International Jazz Festival,Estados Unidos,Point(-83.045833333 42.331388888),jazz,,
http://www.wikidata.org/entity/Q5283061,Distorted Music Festival,Australia,Point(144.963 -37.8136),,,
http://www.wikidata.org/entity/Q5310566,Dubai International Jazz Festival,Emiratos Árabes Unidos,Point(55.15277778 25.09277778),,,
http://www.wikidata.org/entity/Q5328107,East Coast Blues & Roots Music Festival,Australia,Point(153.546752777 -28.586852777),,,9dfe02cb-79a8-49a3-9f7c-a56496399c4e
http://www.wikidata.org/entity/Q5333007,Eclipse Festival,Canadá,Point(-75.9375 46.280277777),,,20156832-4c45-4e4b-b13f-b45bdd12b790
http://www.wikidata.org/entity/Q5338980,Edmonton's Labatt Blues Festival,Canadá,Point(-113.547 53.527),blues,,
http://www.wikidata.org/entity/Q5339053,Edmonton Folk Music Festival,Canadá,Point(-113.472 53.534),música folclórica,,
http://www.wikidata.org/entity/Q5357382,Electric Forest Festival,Estados Unidos,Point(-86.3674 43.53862),,,990ee391-f68c-491f-be0a-924b0a5e6209
http://www.wikidata.org/entity/Q5388280,Erie Canal Soda Pop Festival,Estados Unidos,Point(-87.9227042 38.1657401),rock,,
http://www.wikidata.org/entity/Q5418734,Evolve Festival,Canadá,Point(-61.788 45.551),,,
http://www.wikidata.org/entity/Q5427290,Fuse Festival,Australia,Point(138.596 -34.9234),,,8b0f1b49-3b1f-40d6-a805-061c5ee3d947
http://www.wikidata.org/entity/Q5430043,Fairbridge Festival,Australia,Point(115.94555556 -32.59972222),,,
http://www.wikidata.org/entity/Q5431760,Falcon Ridge Folk Festival,Estados Unidos,Point(-73.2233 41.8246),música folclórica,,
http://www.wikidata.org/entity/Q5445672,Festi Jazz International de Rimouski,Canadá,Point(-68.5274 48.4508),,,c6560fa0-f0ea-46bc-85ed-ec945992e1d9
http://www.wikidata.org/entity/Q5445713,Festival Imperial,Costa Rica,Point(-84.24944444 9.97333333),,,
http://www.wikidata.org/entity/Q5445721,Festival Miami,Estados Unidos,Point(-80.2794 25.7197),,,
http://www.wikidata.org/entity/Q5445814,Festival of the Sun,Australia,Point(152.912139842 -31.427857447),,,
http://www.wikidata.org/entity/Q5445815,Festival of the Sound,Canadá,Point(-80.034 45.3443),,,
http://www.wikidata.org/entity/Q5446893,Field Day,Reino Unido,Point(-0.0316667 51.5392),,,46780c82-fd9c-4d45-9b5e-883e24d901da
http://www.wikidata.org/entity/Q5460025,Flood City Music Festival,Estados Unidos,Point(-78.9239 40.3292),,,
http://www.wikidata.org/entity/Q5566850,Glasgow International Jazz Festival,Reino Unido,Point(-4.259 55.861),,,b4b93635-f9ef-4b53-adb3-690e4efccfd5
http://www.wikidata.org/entity/Q5576670,Godiva Festival,Reino Unido,Point(-1.523113 52.390132),,,
http://www.wikidata.org/entity/Q5579709,Golden Plains Festival,Australia,Point(143.932 -37.8467),,,
http://www.wikidata.org/entity/Q5595135,Grand Teton Music Festival,Estados Unidos,Point(-110.828 43.5883),,,
http://www.wikidata.org/entity/Q5596999,Grape Festival,Eslovaquia,Point(17.828611111 48.625),rock alternativo,,
http://www.wikidata.org/entity/Q5596999,Grape Festival,Eslovaquia,Point(17.828611111 48.625),rock,,
http://www.wikidata.org/entity/Q5596999,Grape Festival,Eslovaquia,Point(17.828611111 48.625),hip-hop,,
http://www.wikidata.org/entity/Q5596999,Grape Festival,Eslovaquia,Point(17.828611111 48.625),música house,,
http://www.wikidata.org/entity/Q5596999,Grape Festival,Eslovaquia,Point(17.828611111 48.625),pop,,
http://www.wikidata.org/entity/Q5596999,Grape Festival,Eslovaquia,Point(17.828611111 48.625),techno,,
http://www.wikidata.org/entity/Q5596999,Grape Festival,Eslovaquia,Point(17.828611111 48.625),drum and bass,,
http://www.wikidata.org/entity/Q5596999,Grape Festival,Eslovaquia,Point(17.828611111 48.625),música del mundo,,
http://www.wikidata.org/entity/Q5596999,Grape Festival,Eslovaquia,Point(17.828611111 48.625),música de baile,,
http://www.wikidata.org/entity/Q5598626,Great American Brass Band Festival,Estados Unidos,Point(-84.778138888 37.644361111),,,
http://www.wikidata.org/entity/Q5600158,Great Waters Music Festival,Estados Unidos,Point(-71.2173 43.5885),,,
http://www.wikidata.org/entity/Q5602847,Festival Green Man,Reino Unido,Point(-3.172 51.869),,,
http://www.wikidata.org/entity/Q5603707,Greenbelt Festival,Reino Unido,Point(-0.6827 52.4205),música cristiana,,395e1bc6-17bb-4c87-a2eb-e3ad1915646c
http://www.wikidata.org/entity/Q5609239,Grimeborn,Reino Unido,Point(-0.074947222 51.547113888),,,
http://www.wikidata.org/entity/Q5610335,Groovefest American Music Festival,Estados Unidos,Point(-113.061 37.6817),,,
http://www.wikidata.org/entity/Q5615714,GuilFest,Reino Unido,Point(-0.566388888 51.245),,,
http://www.wikidata.org/entity/Q5646188,Hampton Court Palace Festival,Reino Unido,Point(-0.337419 51.403786),pop,,
http://www.wikidata.org/entity/Q5647362,Conmemoración de Händel,Reino Unido,Point(-0.127367 51.4994),,,
http://www.wikidata.org/entity/Q5648076,Hangout Music Festival,Estados Unidos,Point(-87.6894 30.2483),,,
http://www.wikidata.org/entity/Q5659613,Harmony Sweepstakes A Cappella Festival,Estados Unidos,Point(-122.533 38.0022),,,
http://www.wikidata.org/entity/Q5660349,Aguaviva Canarias,España,Point(-16.68091 28.099625),,,
http://www.wikidata.org/entity/Q5674363,Hartera,Croacia,Point(14.451944444 45.333333333),,,
http://www.wikidata.org/entity/Q5750572,Hiawatha Music Festival,Estados Unidos,Point(-87.410277777 46.568888888),,,
http://www.wikidata.org/entity/Q5752671,Hideout Festival,Croacia,Point(14.91369 44.54059),,,
http://www.wikidata.org/entity/Q5763483,Certamen Internacional de Habaneras y Polifonía de Torrevieja,España,Point(-0.68333333 37.97777778),,,
http://www.wikidata.org/entity/Q5861059,Festival Internacional de la Orquídea,Venezuela,Point(-71.63675 10.694061111),,,
http://www.wikidata.org/entity/Q5861080,Festival Musical de Ojai,Estados Unidos,Point(-119.245 34.4457),,,
http://www.wikidata.org/entity/Q5875925,Hodag Country Festival,Estados Unidos,Point(-89.424722222 45.679166666),,,
http://www.wikidata.org/entity/Q5876749,Hoffnung Music Festival,,Point(-0.116666666 51.505833333),,,
http://www.wikidata.org/entity/Q5888304,Home County Folk Festival,Canadá,Point(-81.248 42.989),música,,
http://www.wikidata.org/entity/Q6024526,Indiependence,Irlanda,Point(-8.264401 52.276607),música independiente,,
http://www.wikidata.org/entity/Q6024535,Indietracks,,Point(-1.3993 53.0632),,,6b6fffa6-b53e-4058-94ed-3bb7c5d4564e
http://www.wikidata.org/entity/Q6042036,Insubordination Fest,Estados Unidos,Point(-76.60944444 39.29222222),,,
http://www.wikidata.org/entity/Q6132954,Festival de Tanglewood,Estados Unidos,Point(-73.31 42.3492),,,27321d29-75ef-47e0-ac54-98114cc58719
http://www.wikidata.org/entity/Q6168325,Jazz Winnipeg Festival,Canadá,Point(-97.1407 49.8979),jazz,,
http://www.wikidata.org/entity/Q2673633,Metropolis Festival,Países Bajos,Point(4.49375 51.88249),,,
http://www.wikidata.org/entity/Q2717948,Oxegen,Irlanda,Point(-6.62124 53.18443),,,50f3b710-6b53-44a7-83ef-5f73d9f14fe1
http://www.wikidata.org/entity/Q2731362,Jalometalli Metal Music Festival,Finlandia,Point(25.46527778 64.99972222),metal extremo,,
http://www.wikidata.org/entity/Q2738110,Féile an Phobail,Reino Unido,Point(-5.9623 54.5919),rock,,
http://www.wikidata.org/entity/Q2738110,Féile an Phobail,Reino Unido,Point(-5.9623 54.5919),ska,,
http://www.wikidata.org/entity/Q2738110,Féile an Phobail,Reino Unido,Point(-5.9623 54.5919),indie rock,,
http://www.wikidata.org/entity/Q2738110,Féile an Phobail,Reino Unido,Point(-5.9623 54.5919),música tradicional,,
http://www.wikidata.org/entity/Q2738110,Féile an Phobail,Reino Unido,Point(-5.9623 54.5919),música tradicional irlandesa,,
http://www.wikidata.org/entity/Q2738153,Festival de los Dos Mundos,Italia,Point(12.7353 42.7358),,,
