id,parent_area_id,child_area_id
91871,3812,92118
91878,3812,92125
91897,3830,92144
66565,4424,66807
66566,4376,66808
66568,4404,66810
109221,4321,109397
66569,4437,66811
66570,4368,66812
82837,284,83081
66574,4384,66816
66576,4431,66818
92046,114942,92293
66577,4401,66819
91839,114886,92086
66578,4422,66820
91835,114843,92082
91844,341,92091
86213,2456,86457
91935,349,92182
66572,4444,66814
66573,4374,66815
66579,4413,66821
82826,284,83070
66580,4436,66822
66581,4438,66823
66583,4370,66825
91842,115023,92089
66585,4428,66827
66587,4384,66829
91846,115067,92093
66661,4420,66903
66676,4366,66918
66682,4384,66924
86214,2451,86458
91863,3862,92110
91870,346,92117
66586,4368,66828
66588,4399,66830
66591,4445,66833
66605,4424,66847
66617,4436,66859
66629,4403,66871
66656,4383,66898
66664,4428,66906
86215,2441,86459
66703,4393,66945
86245,2441,86489
86276,2469,86520
86283,2398,86527
86317,2451,86561
91881,341,92128
91898,3957,92145
91918,349,92165
91924,349,92171
66593,4370,66835
89163,101633,89408
85694,102063,85938
85685,102134,85929
82830,103625,83074
82824,103632,83068
82827,103662,83071
82823,103594,83067
82822,103653,83066
66653,4401,66895
66595,4435,66837
66596,4411,66838
66598,4395,66840
66654,4394,66896
66600,4404,66842
66602,4394,66844
66684,4424,66926
66604,4390,66846
66655,4441,66897
66606,4391,66848
66608,4406,66850
66692,105138,66934
66610,4411,66852
66611,4384,66853
66702,4375,66944
66612,4363,66854
66658,4404,66900
66616,4393,66858
66618,4428,66860
66685,4380,66927
66619,4399,66861
66659,4408,66901
66620,4404,66862
66621,4393,66863
66622,4411,66864
66623,4411,66865
66624,4366,66866
66706,105138,66948
66662,4445,66904
66628,4359,66870
66630,4430,66872
66686,4414,66928
66631,4410,66873
66663,4419,66905
66632,4363,66874
66634,4428,66876
66635,4410,66877
66665,4446,66907
66636,4447,66878
66638,4411,66880
66639,4432,66881
66666,4447,66908
66641,4419,66883
66642,4419,66884
66645,4366,66887
66667,4380,66909
66647,4405,66889
66690,105139,66932
66668,4431,66910
66650,4383,66892
66651,4417,66893
66669,4368,66911
66652,4399,66894
66688,4402,66930
66671,4404,66913
66689,4374,66931
66672,4430,66914
66673,4370,66915
66674,4448,66916
66677,4410,66919
66678,4400,66920
66691,4392,66933
66679,4374,66921
66681,4419,66923
66683,4439,66925
66693,4391,66935
66694,4401,66936
66695,4368,66937
66696,4367,66938
66699,4400,66941
66715,4388,66957
66701,4424,66943
66709,4369,66951
66716,4411,66958
66712,4445,66954
66713,4430,66955
66731,4437,66973
66720,4419,66962
66723,4420,66965
66726,4446,66968
66724,4424,66966
66660,105139,66902
66727,4425,66969
66729,4411,66971
66732,4424,66974
66733,4413,66975
66734,4367,66976
66735,4405,66977
66736,4375,66978
66737,4430,66979
66738,4370,66980
66739,4419,66981
66675,105139,66917
66670,105139,66912
66649,105140,66891
66680,105140,66922
66687,105140,66929
66646,105140,66888
66718,105140,66960
66719,105140,66961
66717,105140,66959
66708,105140,66950
105482,1608,105662
105506,1608,105686
107186,1825,107362
107194,1825,107370
107361,1825,107537
109052,4323,109228
110900,4341,111076
111090,4332,111266
113277,4331,113453
113288,4350,113464
113421,4350,113597
113429,4350,113605
113581,4325,113757
66740,4368,66982
66741,4450,66983
66742,4409,66984
66743,4368,66985
66758,4414,67000
66747,105139,66989
66795,4401,67037
66810,4376,67052
82855,284,83099
66847,4409,67089
66744,105140,66986
66753,105140,66995
66751,105140,66993
91849,3988,92096
89169,5258,89414
86221,2452,86465
86224,2395,86468
66705,4421,66947
86240,2393,86484
86360,2428,86604
91865,3812,92112
66745,4396,66987
66746,4419,66988
66786,4420,67028
105484,1608,105664
66806,4439,67048
66818,4396,67060
66749,105996,66991
107189,1825,107365
86222,2447,86466
86228,2453,86472
89168,3770,89413
91851,3999,92098
89180,1236,89425
89181,1229,89426
89182,3988,89427
91852,3812,92099
89195,1823,89440
107200,1825,107376
89197,4879,89442
117680,640,117800
89200,3869,89445
89201,4314,89446
89202,508,89447
89203,566,89448
107236,1825,107412
107238,1825,107414
89232,1517,89477
89238,2909,89483
89242,694,89487
107323,1825,107499
89259,4315,89504
89263,1013,89508
89264,279,89509
89265,3975,89510
89266,3763,89511
66748,4397,66990
109054,4323,109230
66750,4397,66992
66770,4441,67012
109111,4323,109287
110902,4341,111078
91850,115033,92097
86227,2466,86471
91853,3810,92100
89183,3988,89428
89234,4592,89479
89239,2909,89484
89241,4596,89486
89256,3322,89501
89261,350,89506
89267,3767,89512
66752,4404,66994
66789,4397,67031
82836,284,83080
82844,284,83088
89170,3767,89415
82848,284,83092
89184,3988,89429
91854,3834,92101
86229,2413,86473
89208,4591,89453
89229,2955,89474
89268,3770,89513
89269,3770,89514
66754,4408,66996
66755,4413,66997
89206,103885,89451
82991,101826,83235
89205,102027,89450
85697,102081,85941
85698,102073,85942
85700,102143,85944
85699,102093,85943
85705,102132,85949
89212,102429,89457
89196,103165,89441
82835,103632,83079
82832,103653,83076
89204,104732,89449
82833,103674,83077
66796,4419,67038
66822,4367,67064
66848,4414,67090
91859,104054,92106
89171,3765,89416
105486,1608,105666
86230,2398,86474
86315,2428,86559
89185,3988,89430
86363,2396,86607
91855,341,92102
107190,1825,107366
107196,1825,107372
89230,3834,89475
89236,2909,89481
109058,4323,109234
89270,3770,89515
66756,4380,66998
82841,284,83085
109094,4323,109270
89172,3763,89417
110906,4341,111082
89240,115139,89485
89235,115139,89480
89233,117266,89478
89213,117273,89458
89199,117275,89444
89253,117285,89498
89254,117286,89499
89262,117309,89507
89198,117309,89443
89207,117309,89452
89214,117338,89459
89243,117377,89488
89257,117409,89502
89227,117411,89472
110968,4345,111144
86231,2438,86475
89186,3988,89431
89210,4967,89455
113279,4331,113455
89231,3627,89476
89237,2907,89482
91856,114852,92103
89271,3770,89516
66757,4390,66999
66759,4384,67001
66760,4397,67002
91858,114890,92105
66800,4432,67042
91890,114913,92137
89173,3770,89418
86232,2444,86476
89187,3988,89432
91857,3988,92104
91906,114843,92153
89272,3763,89517
91892,3828,92139
91917,349,92164
66761,4390,67003
66762,4409,67004
66764,4419,67006
66765,4413,67007
66767,4400,67009
66788,4385,67030
66794,4441,67036
89174,3762,89419
86233,2434,86477
66809,4428,67051
66815,4364,67057
66825,4372,67067
89188,3810,89433
66826,4381,67068
66880,4404,67122
91860,3812,92107
91936,3830,92183
89273,3769,89518
91940,341,92187
66768,4435,67010
66769,4379,67011
66775,4368,67017
66778,4401,67020
66780,4411,67022
66820,4374,67062
66836,4441,67078
66837,4362,67079
89175,3768,89420
66842,4368,67084
66850,4368,67092
86237,2445,86481
89189,3810,89434
91861,3971,92108
89274,3768,89519
91951,3834,92198
91953,350,92200
91961,350,92208
91962,3988,92209
92059,3830,92306
66771,4406,67013
66804,4390,67046
86238,2438,86482
89176,3766,89421
89190,3988,89435
91862,3999,92109
89275,3762,89520
91913,3971,92160
89286,3763,89531
89299,3764,89544
91944,349,92191
91963,349,92210
89251,101546,89496
89250,101583,89495
89248,101584,89493
89252,101553,89497
82877,101825,83121
85708,102075,85952
85709,102068,85953
85704,102109,85948
89209,102429,89454
85711,102143,85955
89217,103028,89462
89219,102896,89464
89215,103340,89460
89211,103302,89456
82850,103632,83094
82847,103595,83091
82849,103674,83093
82843,103658,83087
66772,4364,67014
66790,105139,67032
66777,105139,67019
89177,3768,89422
105487,1608,105667
86241,2430,86485
89191,3988,89436
86269,2433,86513
86274,2462,86518
91864,351,92111
86282,2420,86526
92022,105243,92269
86306,2404,86550
86308,2409,86552
89276,3767,89521
89288,3765,89533
91869,346,92116
89291,3770,89536
91899,341,92146
91994,343,92241
91997,3862,92244
92033,3999,92280
66773,4444,67015
66774,4444,67016
107192,1825,107368
66763,4421,67005
86242,2420,86486
89178,3763,89423
86246,2428,86490
89192,3988,89437
91866,3834,92113
107387,1825,107563
89277,3763,89522
89284,3763,89529
91894,3812,92141
91907,3971,92154
91911,351,92158
92012,3862,92259
92051,3834,92298
66776,4406,67018
82861,284,83105
82864,284,83108
89179,3769,89424
109062,4323,109238
86243,2444,86487
86271,2432,86515
89193,3810,89438
91867,351,92114
109071,4323,109247
89278,3770,89523
91868,3999,92115
91872,3988,92119
91889,341,92136
91893,3988,92140
66779,4435,67021
66781,4436,67023
110912,4341,111088
66782,4390,67024
66784,4368,67026
66798,4413,67040
86244,2414,86488
66802,4393,67044
66805,4395,67047
89194,3810,89439
66811,4435,67053
86252,2409,86496
66824,4379,67066
66851,4384,67093
66853,4447,67095
86254,2441,86498
66857,4414,67099
66860,4362,67102
66882,4414,67124
86273,2405,86517
66886,4414,67128
110921,4345,111097
66908,4423,67150
91873,3828,92120
89279,3770,89524
66785,4396,67027
66791,4384,67033
66792,4410,67034
66821,4370,67063
66823,4368,67065
66861,4414,67103
66865,4408,67107
66896,4366,67138
66919,4424,67161
86247,2437,86491
86249,2414,86493
89280,3769,89525
86351,2403,86595
66793,4419,67035
66797,4370,67039
66799,4368,67041
82866,284,83110
66801,4395,67043
66803,4375,67045
66808,4422,67050
66812,4366,67054
66813,4430,67055
89281,3770,89526
66814,4384,67056
86248,2436,86492
66819,4411,67061
66831,4404,67073
66835,4409,67077
86257,2446,86501
66841,4374,67083
91875,3812,92122
82966,101823,83210
89226,102290,89471
89222,102882,89467
82863,103593,83107
82852,103625,83096
82865,103642,83109
82867,103647,83111
66843,4374,67085
66859,4411,67101
91949,349,92196
105490,1608,105670
92016,3828,92263
66816,4411,67058
66817,4383,67059
66885,4414,67127
66827,4412,67069
66828,4366,67070
66914,4382,67156
66829,4444,67071
66887,4393,67129
66830,4390,67072
66833,4381,67075
66888,4368,67130
66834,4413,67076
66838,4368,67080
66839,4367,67081
66889,4431,67131
66840,4380,67082
66844,4414,67086
66915,4413,67157
66845,4368,67087
66890,4385,67132
66846,4414,67088
66832,116627,67074
66849,4414,67091
66852,4375,67094
66891,4368,67133
66854,4368,67096
66855,4414,67097
66932,4423,67174
66856,4411,67098
66892,4382,67134
66858,4414,67100
66862,4368,67104
66916,4391,67158
66863,4401,67105
66864,4424,67106
66866,4368,67108
66867,4414,67109
66894,4424,67136
66868,4414,67110
66869,4414,67111
66870,4368,67112
66895,4414,67137
66871,4414,67113
66872,4409,67114
66873,4414,67115
66897,4391,67139
66874,4414,67116
66875,4414,67117
66876,4414,67118
66877,4375,67119
66878,4414,67120
66879,4384,67121
66881,4414,67123
66883,4447,67125
66918,4372,67160
66884,4411,67126
66901,4439,67143
66902,4439,67144
66903,4413,67145
66909,4424,67151
66910,4414,67152
66911,4409,67153
107193,1825,107369
66912,4423,67154
66923,4413,67165
66913,4382,67155
66924,4414,67166
66925,4382,67167
107401,1825,107577
66926,4372,67168
109063,4323,109239
66943,4414,67185
66928,4413,67170
66936,4413,67178
110914,4341,111090
66930,4391,67172
111011,4345,111187
66937,4439,67179
66944,4368,67186
111021,4345,111197
66939,4368,67181
66950,4364,67192
66945,4431,67187
66941,4391,67183
66947,4365,67189
66952,4365,67194
66953,4413,67195
66955,4378,67197
66958,4365,67200
66962,4413,67204
66963,4365,67205
66964,4365,67206
66968,4359,67210
67012,4370,67254
83020,104303,83264
107195,1825,107371
89282,3770,89527
86251,2438,86495
91876,692,92123
86402,2464,86646
86404,2419,86648
91908,3999,92155
91984,105174,92231
91948,349,92195
92030,343,92277
82870,284,83114
91887,105345,92134
89283,3762,89528
86253,2457,86497
91877,3812,92124
91900,355,92147
91941,349,92188
91954,708,92201
92105,3999,92352
66975,4372,67217
89289,84948,89534
67050,4413,67292
86256,2423,86500
89285,3763,89530
86328,2449,86572
91879,3810,92126
91919,3834,92166
91925,349,92172
91938,3812,92185
105491,1608,105671
91960,106206,92207
89287,3770,89532
86260,2462,86504
86329,2442,86573
86413,2422,86657
91920,349,92167
91930,3843,92177
66977,4375,67219
107278,1825,107454
107293,1825,107469
107297,1825,107473
109064,4323,109240
91882,341,92129
110919,4345,111095
111008,4332,111184
86264,2428,86508
91888,3834,92135
91933,349,92180
91959,2341,92206
91989,3988,92236
66980,4366,67222
66981,4413,67223
111018,4332,111194
67002,4413,67244
86265,2418,86509
89290,3770,89535
111179,4332,111355
86266,2439,86510
89292,3763,89537
91885,349,92132
91891,351,92138
91969,351,92216
92032,3988,92279
92039,3971,92286
92075,3862,92322
92076,3862,92323
92077,3862,92324
92087,3971,92334
66983,4372,67225
111235,4332,111411
86268,2433,86512
89293,3770,89538
86401,2463,86645
91886,4607,92133
91929,341,92176
113283,4331,113459
113309,4331,113485
89294,3770,89539
113327,4331,113503
113386,4350,113562
113419,4350,113595
89312,3770,89557
113537,4331,113713
113538,4350,113714
113561,4350,113737
82971,101825,83215
91880,114890,92127
82869,103625,83113
92099,114930,92346
86270,2452,86514
89298,5258,89543
105493,1608,105673
89295,3770,89540
86272,2450,86516
86361,2423,86605
89308,3769,89553
91895,351,92142
89314,3770,89559
91905,3834,92152
99497,2958,99741
107197,1825,107373
92044,3999,92291
92081,3999,92328
66987,4413,67229
66988,4413,67230
107258,1825,107434
107320,1825,107496
89296,3770,89541
109067,4323,109243
109105,4323,109281
91896,3971,92143
86275,2447,86519
110920,4341,111096
91927,3999,92174
66989,4370,67231
66990,4366,67232
67030,4413,67272
110958,4345,111134
86277,2411,86521
89297,3770,89542
86400,2430,86644
86403,2456,86647
91922,3971,92169
66991,4453,67233
66992,4364,67234
110962,4345,111138
113285,4331,113461
89300,3770,89545
113304,4350,113480
113310,4331,113486
91902,692,92149
113458,4350,113634
86278,2463,86522
91931,3999,92178
91955,349,92202
91974,3828,92221
91991,3812,92238
92023,3862,92270
92038,3862,92285
66993,4369,67235
66994,4370,67236
113472,4350,113648
86280,2423,86524
89301,3764,89546
86299,2445,86543
113492,4350,113668
91916,3971,92163
91926,349,92173
113511,4331,113687
113517,4331,113693
113603,4331,113779
89302,3767,89547
113633,4331,113809
86281,2410,86525
89313,3764,89558
91904,341,92151
67003,4362,67245
113688,4331,113864
67005,4450,67247
67009,4370,67251
86284,2456,86528
89303,3766,89548
86307,2406,86551
86371,2442,86615
91909,3810,92156
92065,3862,92312
92091,3988,92338
67006,4429,67248
114702,460,114876
91983,114896,92230
89304,3763,89549
91901,114905,92148
86285,2404,86529
91923,350,92170
91942,349,92189
91957,3810,92204
91975,3999,92222
67007,4413,67249
89305,3768,89550
91928,349,92175
86286,2395,86530
86378,2421,86622
86427,2457,86671
82901,101825,83145
82897,101823,83141
82910,101825,83154
82968,101825,83212
83019,104319,83263
67057,4366,67299
105494,1608,105674
89306,3770,89551
86287,2449,86531
91939,350,92186
91968,2069,92215
105515,1608,105695
67118,105703,67360
107198,1825,107374
67017,4362,67259
67052,4366,67294
67086,4361,67328
107211,1825,107387
67093,4447,67335
89307,3763,89552
86288,2413,86532
67138,4391,67380
86310,2404,86554
107303,1825,107479
86416,2456,86660
67019,4370,67261
107306,1825,107482
67023,4368,67265
109069,4323,109245
67028,4413,67270
89309,3766,89554
109095,4323,109271
67036,4413,67278
67037,4366,67279
109122,4321,109298
91937,3828,92184
109133,4321,109309
67081,4364,67323
67082,4372,67324
109183,4321,109359
67125,4391,67367
67128,4391,67370
86289,2446,86533
86359,2452,86603
92017,3862,92264
92101,343,92348
92106,3834,92353
92107,3999,92354
67031,4413,67273
67032,4366,67274
110928,4345,111104
86293,2452,86537
89310,3766,89555
110941,4345,111117
111107,4332,111283
67044,4413,67286
89311,3770,89556
67047,4413,67289
92015,114868,92262
67049,4413,67291
86294,2430,86538
67063,4413,67305
67070,4413,67312
89316,3763,89561
91946,3830,92193
67054,4413,67296
67117,4361,67359
67149,4391,67391
67064,4413,67306
67119,4391,67361
67066,4413,67308
67120,4391,67362
67072,4361,67314
67073,4361,67315
67075,4361,67317
67076,4361,67318
67150,4391,67392
67077,4382,67319
67124,4391,67366
67083,4361,67325
67183,101919,67425
82915,101822,83159
67087,4383,67329
67166,4391,67408
67088,4439,67330
67127,4369,67369
67089,4361,67331
67151,4391,67393
67091,4361,67333
67094,4368,67336
67095,4361,67337
67096,4361,67338
67097,4366,67339
67099,4380,67341
67152,4391,67394
67103,4372,67345
67106,4359,67348
67134,4447,67376
67114,4361,67356
67153,4391,67395
67167,4391,67409
67141,4391,67383
67155,4390,67397
67143,4391,67385
67156,4413,67398
67145,4391,67387
67146,4391,67388
67157,4391,67399
67148,4391,67390
67163,4413,67405
67164,4391,67406
105496,1608,105676
67194,1520,67434
67185,2190,67427
67085,105701,67327
67186,464,67428
67191,222,223
67139,105701,67381
67189,2072,67431
67253,117603,67493
67193,3968,67433
67192,73,137
67195,5076,67435
67105,105701,67347
67197,10862,67437
67198,10864,67438
67199,4579,67439
67200,10864,67440
67201,4142,67441
67202,10864,67442
67203,3708,67443
67204,10862,67444
67205,10862,67445
67136,105701,67378
67206,4268,67446
89315,3763,89560
67144,105701,67386
91947,349,92194
67161,105704,67403
67130,105704,67372
86295,2430,86539
91965,346,92212
86296,2409,86540
92006,4606,92253
92057,351,92304
92066,3971,92313
67208,4390,67448
67209,11966,67449
67210,3624,67450
67147,105704,67389
67211,3522,67451
67212,4695,67452
67213,3925,67453
86297,2441,86541
67214,3338,67454
67154,105704,67396
67184,101927,67426
82920,101825,83164
67133,105704,67375
67135,105703,67377
67098,105703,67340
67142,105703,67384
107199,1825,107375
107201,1825,107377
107214,1825,107390
107215,1825,107391
107304,1825,107480
107316,1825,107492
109070,4323,109246
67215,3075,67455
67216,9496,67456
67250,4535,67490
67217,1415,67457
67218,1222,67458
67219,3499,67459
91979,3830,92226
67220,3461,67460
67221,4697,67461
67222,3409,67462
89317,5152,89562
67223,1222,67463
67224,4666,67464
105497,1608,105677
67226,4401,67466
67228,2852,67468
92013,3828,92260
67229,3012,67469
67230,4628,67470
67231,10864,67471
92070,3988,92317
67232,10864,67472
67233,10864,67473
67234,10864,67474
67235,10864,67475
67236,4394,67476
67237,3837,67477
67238,3923,67478
67239,4311,67479
67280,4360,67520
67240,3334,67480
67241,3893,67481
67242,3897,67482
67281,4360,67521
67243,5126,67483
67244,4053,67484
67306,4360,67546
67245,3891,67485
67227,116627,67467
67158,4421,67400
67282,4360,67522
67246,13073,67486
67247,4708,67487
67248,3839,67488
67283,4360,67523
67249,29419,67489
67251,1433,67491
67284,4360,67524
67252,1435,67492
67307,4360,67547
67254,3879,67494
67285,4360,67525
67255,3988,67495
67256,3883,67496
67257,4360,67497
67286,4360,67526
67258,4360,67498
67259,4360,67499
117681,12861,117801
67260,4360,67500
67287,4360,67527
67261,4360,67501
67262,4360,67502
67308,4360,67548
67263,4360,67503
67288,4360,67528
67264,4360,67504
67265,4360,67505
67266,4360,67506
67289,4360,67529
67267,4360,67507
67268,4360,67508
67345,4377,67585
67269,4360,67509
67290,4360,67530
67270,4360,67510
67271,4360,67511
67309,4360,67549
67272,4360,67512
67291,4360,67531
67273,4360,67513
67274,4360,67514
67275,4360,67515
67292,4360,67532
67276,4360,67516
67277,4360,67517
67324,4408,67564
67278,4360,67518
67293,4360,67533
67279,4360,67519
67310,4408,67550
67294,4360,67534
67295,4360,67535
67311,4360,67551
67296,4360,67536
67297,4360,67537
67334,4360,67574
67298,4360,67538
67312,4360,67552
67299,4360,67539
67300,4360,67540
67325,4404,67565
67301,4360,67541
67313,4419,67553
67302,4360,67542
67303,4360,67543
67304,4360,67544
67314,4404,67554
67305,4360,67545
67326,4404,67566
67316,4360,67556
67317,4360,67557
67341,4408,67581
67318,4360,67558
67327,4404,67567
107202,1825,107378
107213,1825,107389
67335,382,67575
67321,4360,67561
67328,4404,67568
67322,4360,67562
67329,4408,67569
67330,4404,67570
67336,4384,67576
67331,4408,67571
67332,4404,67572
67333,4404,67573
67337,4386,67577
67342,4360,67582
67338,4404,67578
67339,4360,67579
67351,4360,67591
67340,4386,67580
67343,4386,67583
67346,4360,67586
67344,4360,67584
67348,4404,67588
67347,4360,67587
67350,4412,67590
67349,1531,67589
67352,4386,67592
67353,4386,67593
67354,1925,67594
67355,4412,67595
67356,4450,67596
67357,4386,67597
67358,4386,67598
67359,4386,67599
67360,4386,67600
67361,4386,67601
67362,4360,67602
67363,4386,67603
67364,4360,67604
67365,4360,67605
86300,102148,86545
67366,4386,67606
67367,4386,67607
67374,4408,67614
89319,5152,89564
67376,4386,67616
89318,3766,89563
105501,1608,105681
91956,106217,92203
91952,351,92199
107203,1825,107379
86318,2441,86562
91964,3971,92211
86342,2409,86586
86434,2463,86678
91992,2393,92239
92028,3853,92275
67368,1090,67608
67369,4386,67609
67370,4360,67610
109080,4323,109256
67388,4386,67628
67395,4360,67635
86301,2467,86544
67416,4360,67656
67432,4360,67672
91981,3971,92228
92036,3971,92283
92078,341,92325
92148,3834,92395
67371,4360,67611
67372,1509,67613
109097,4323,109273
67375,4360,67615
67377,4386,67617
67437,4386,67677
109098,4323,109274
67445,4360,67685
89320,3766,89565
109197,4321,109373
86302,2410,86546
91958,3869,92205
86321,2413,86565
86409,2415,86653
67378,4360,67618
109205,4321,109381
110930,4345,111106
89321,3765,89566
86303,2423,86547
89325,3765,89570
91966,3859,92213
110934,4345,111110
91976,3999,92223
91980,351,92227
67379,4386,67619
67383,4386,67623
113293,4331,113469
113301,4331,113477
89322,3769,89567
86304,2423,86548
113366,4331,113542
91967,346,92214
86344,2466,86588
91971,3862,92218
92062,3862,92309
92142,346,92389
67380,4360,67620
67381,4386,67621
67390,4386,67630
113376,4350,113552
67398,4360,67638
67399,4436,67639
67418,4360,67658
67439,4360,67679
82936,101823,83180
82976,101825,83220
86305,102075,86549
67465,4360,67705
89323,3768,89568
92095,101598,92342
105502,1608,105682
91970,3999,92217
86309,2428,86553
86495,2393,86739
91977,3971,92224
91988,3981,92235
67382,4371,67622
67384,4386,67624
67400,4360,67640
89332,104685,89577
86311,2420,86555
89324,3765,89569
86350,2415,86594
86355,2433,86599
89359,3768,89604
91972,3830,92219
83030,104332,83274
92025,3999,92272
92090,99561,92337
67386,4360,67626
67387,4386,67627
67389,4386,67629
107204,1825,107380
67392,4451,67632
67393,4386,67633
67413,4360,67653
86313,2428,86557
67415,4360,67655
89326,3769,89571
67430,1102,67670
89328,3769,89573
91978,341,92225
109081,4323,109257
92085,3862,92332
110932,4345,111108
111225,4332,111401
92137,350,92384
92164,349,92411
92165,3828,92412
67447,4421,67687
67391,4360,67631
67394,4360,67634
67396,4386,67636
113294,4350,113470
67402,4360,67642
67404,4360,67644
67407,4360,67647
113365,4350,113541
67421,4360,67661
67423,4360,67663
89327,3767,89572
67453,4386,67694
86314,2450,86558
67483,4360,67723
86428,2395,86672
92098,3971,92345
67397,4451,67637
67425,4386,67665
113387,4331,113563
86316,2441,86560
89329,3766,89574
86326,2404,86570
89342,3765,89587
91987,3999,92234
91993,341,92240
92109,3988,92356
92117,3869,92364
92129,3971,92376
67401,4360,67641
67403,4360,67643
67405,4360,67645
113518,4350,113694
67406,4412,67646
67417,4360,67657
67420,4360,67660
86319,2413,86563
67446,4360,67686
89330,3768,89575
67452,4386,67693
67460,4386,67700
91995,3862,92242
67463,1538,67703
67468,4360,67708
67470,3705,67710
92008,351,92255
67408,4360,67648
67409,4360,67649
67410,4360,67650
113705,4325,113881
67411,4360,67651
67414,4360,67654
67435,4360,67675
113710,4325,113886
67436,4386,67676
67480,4360,67720
89331,3766,89576
86322,2454,86566
91996,3971,92243
92041,3999,92288
67412,4360,67652
67419,4360,67659
67422,4386,67662
113721,4325,113897
67424,4360,67664
67426,4360,67666
67427,4386,67667
113788,4325,113964
67428,4360,67668
67429,4360,67669
91986,114948,92233
67431,4360,67671
67434,4360,67674
67438,4360,67678
82950,101823,83194
83014,101822,83258
92124,4511,92371
67440,4360,67680
67441,4360,67681
67442,4360,67682
86323,2390,86567
67443,4360,67683
67444,4360,67684
89338,3766,89583
67448,4386,67688
86353,2395,86597
67449,1596,67689
91998,351,92245
67459,4360,67699
67462,4360,67702
67464,4360,67704
91999,3988,92246
67466,4360,67706
67469,4386,67709
67488,4360,67728
92102,3834,92349
67496,4386,67736
67501,4360,67741
67504,4360,67744
92111,341,92358
67512,4360,67752
67514,4422,67754
67517,4360,67757
83044,104344,83288
67518,4360,67758
67520,4386,67760
67522,4360,67762
92115,3869,92362
67534,4386,67774
67538,4360,67778
67544,4360,67784
67581,4360,67821
67450,4360,67690
67509,4386,67749
67451,4360,67691
67454,4360,67695
67455,158,67696
67510,4360,67750
67456,4372,67697
67457,4386,67698
67543,4386,67783
67458,320,67692
67511,4360,67751
67461,4360,67701
67467,4360,67707
67471,4386,67711
67513,4386,67753
67472,1598,67712
67473,4360,67713
67561,4360,67801
67474,4360,67714
67515,4360,67755
67475,4360,67715
67476,4360,67716
67545,4360,67785
67477,4360,67717
67516,4360,67756
67478,4360,67718
67479,4360,67719
67481,4360,67721
67519,4360,67759
67482,4386,67722
67484,4360,67724
67485,4360,67725
67521,4360,67761
67486,4360,67726
67487,4360,67727
67546,4360,67786
67489,4386,67729
67523,4386,67763
67490,4360,67730
67491,4360,67731
67492,4386,67732
67524,4386,67764
67494,4386,67734
67584,4360,67824
67495,4360,67735
67525,4386,67765
67497,4360,67737
67498,4360,67738
67547,4360,67787
67499,4360,67739
67526,4360,67766
67500,4360,67740
67502,4386,67742
67503,4413,67743
67527,4386,67767
67505,4360,67745
67506,4360,67746
67562,4386,67802
67528,4386,67768
67508,4360,67748
67548,4386,67788
67529,4371,67769
67549,4386,67789
67531,4386,67771
67532,4360,67772
67572,4386,67812
67533,4360,67773
67550,4386,67790
67535,4386,67775
67536,4386,67776
67563,4360,67803
67537,4386,67777
67551,4360,67791
67539,4360,67779
67540,4360,67780
67541,4360,67781
67552,4360,67792
67542,4386,67782
67553,4386,67793
92135,4535,92382
105503,1608,105683
67564,4360,67804
67554,4360,67794
67555,4386,67795
67579,4360,67819
67556,4386,67796
67565,4386,67805
67557,4360,67797
67558,4386,67798
67573,4360,67813
67559,4360,67799
67566,4374,67806
67560,4360,67800
67567,4360,67807
67568,4360,67808
67574,4386,67814
67569,4360,67809
67570,4360,67810
67571,4360,67811
67575,4360,67815
67580,4360,67820
67576,4360,67816
67577,4360,67817
67590,4360,67830
67578,4360,67818
67582,4360,67822
67585,4360,67825
67583,4386,67823
67587,4360,67827
67586,4386,67826
67589,4360,67829
67588,4386,67828
67592,4360,67832
67593,4360,67833
67594,4360,67834
67595,4360,67835
67596,4360,67836
67597,4360,67837
67598,4360,67838
67599,4360,67839
67600,4360,67840
67601,4360,67841
67602,4360,67842
67603,4360,67843
67736,4360,67976
83107,104385,83351
83029,104260,83273
89333,3766,89578
86325,2452,86569
89353,3766,89598
92001,3999,92248
89362,3762,89607
89379,3766,89624
92005,3999,92252
92014,3862,92261
92019,3830,92266
92072,2432,92319
67604,4360,67844
67605,4360,67845
89412,5152,89657
67653,4412,67893
67655,4360,67895
67674,4360,67914
89382,5152,89627
67690,4360,67930
67691,4360,67931
89334,5258,89579
89335,5258,89580
92002,341,92249
105504,1608,105684
86334,2427,86578
86338,2443,86582
92071,3810,92318
92126,341,92373
92132,3999,92379
92166,349,92413
92168,349,92415
92181,349,92428
92188,349,92435
92192,349,92439
67606,4360,67846
67647,4360,67887
92040,106206,92287
86336,2443,86580
86407,2428,86651
86415,2414,86659
92003,2432,92250
92064,351,92311
107206,1825,107382
67607,4360,67847
107228,1825,107404
67608,4360,67848
67609,4360,67849
67610,4360,67850
86337,2467,86581
67611,4360,67851
67630,4360,67870
89336,3766,89581
67664,4360,67904
67666,4360,67906
92007,3988,92254
67669,4360,67909
92010,346,92257
67612,4360,67852
67613,4360,67853
67711,4408,67951
107259,1825,107435
67719,4360,67959
107324,1825,107500
89337,3768,89582
86341,2449,86585
92011,2341,92258
92116,3834,92363
107346,1825,107522
107366,1825,107542
82972,101822,83216
107383,1825,107559
92133,3988,92380
92140,3971,92387
67614,4360,67854
67615,4360,67855
